Date,Open,High,Low,Close,Adj Close,Volume,diff
2017-06-21,7472.7001953125,7477.2001953125,7417.5,7447.7998046875,7447.7998046875,843652400,-24.900390625
2017-06-22,7447.7998046875,7448.5,7398.7998046875,7439.2998046875,7439.2998046875,789287000,-8.5
2017-06-23,7439.2998046875,7441.7998046875,7396.7998046875,7424.10009765625,7424.10009765625,608960600,-15.19970703125
2017-06-26,7424.10009765625,7481.0,7424.10009765625,7446.7998046875,7446.7998046875,702710000,22.69970703125
2017-06-27,7446.7998046875,7451.7001953125,7411.39990234375,7434.39990234375,7434.39990234375,704817400,-12.39990234375
2017-06-28,7434.39990234375,7445.2998046875,7381.39990234375,7387.7998046875,7387.7998046875,833666400,-46.60009765625
2017-06-29,7387.7998046875,7452.0,7341.7998046875,7350.2998046875,7350.2998046875,930392000,-37.5
2017-06-30,7350.2998046875,7377.39990234375,7302.7001953125,7312.7001953125,7312.7001953125,978353300,-37.599609375
2017-07-03,7312.7001953125,7386.10009765625,7312.2998046875,7377.10009765625,7377.10009765625,704804300,64.39990234375
2017-07-04,7377.10009765625,7383.5,7336.7998046875,7357.2001953125,7357.2001953125,597565700,-19.89990234375
2017-07-05,7357.2001953125,7386.89990234375,7347.5,7367.60009765625,7367.60009765625,924489500,10.39990234375
2017-07-06,7367.60009765625,7373.89990234375,7303.5,7337.2998046875,7337.2998046875,767506100,-30.30029296875
2017-07-07,7337.2998046875,7359.5,7314.7001953125,7350.89990234375,7350.89990234375,670643200,13.60009765625
2017-07-10,7350.89990234375,7388.0,7344.2998046875,7370.0,7370.0,597132300,19.10009765625
2017-07-11,7370.0,7386.89990234375,7304.7998046875,7329.7998046875,7329.7998046875,662989700,-40.2001953125
2017-07-12,7329.7998046875,7439.10009765625,7329.7998046875,7416.89990234375,7416.89990234375,796874200,87.10009765625
2017-07-13,7416.89990234375,7428.2001953125,7403.7998046875,7413.39990234375,7413.39990234375,941748000,-3.5
2017-07-14,7413.39990234375,7419.7998046875,7363.7998046875,7378.39990234375,7378.39990234375,827118400,-35.0
2017-07-17,7378.39990234375,7426.39990234375,7378.2998046875,7404.10009765625,7404.10009765625,595711600,25.7001953125
2017-07-18,7404.10009765625,7418.5,7357.7998046875,7390.2001953125,7390.2001953125,615471900,-13.89990234375
2017-07-19,7390.2001953125,7442.7998046875,7379.2998046875,7430.89990234375,7430.89990234375,640610900,40.69970703125
2017-07-20,7430.89990234375,7502.7001953125,7430.89990234375,7487.89990234375,7487.89990234375,706242700,57.0
2017-07-21,7487.89990234375,7515.10009765625,7433.89990234375,7452.89990234375,7452.89990234375,701091300,-35.0
2017-07-24,7452.89990234375,7453.2001953125,7357.5,7377.7001953125,7377.7001953125,1074177600,-75.19970703125
2017-07-25,7377.7001953125,7453.7001953125,7377.7001953125,7434.7998046875,7434.7998046875,774939600,57.099609375
2017-07-26,7434.7998046875,7487.10009765625,7434.7001953125,7452.2998046875,7452.2998046875,751804200,17.5
2017-07-27,7452.2998046875,7461.89990234375,7410.89990234375,7443.0,7443.0,982531200,-9.2998046875
2017-07-28,7443.0,7443.0,7339.39990234375,7368.39990234375,7368.39990234375,798028700,-74.60009765625
2017-07-31,7368.39990234375,7425.5,7367.89990234375,7372.0,7372.0,898503100,3.60009765625
2017-08-01,7372.0,7440.10009765625,7372.0,7423.7001953125,7423.7001953125,718389600,51.7001953125
2017-08-02,7423.7001953125,7434.7001953125,7388.89990234375,7411.39990234375,7411.39990234375,709413000,-12.30029296875
2017-08-03,7411.39990234375,7484.5,7384.2001953125,7474.7998046875,7474.7998046875,795756800,63.39990234375
2017-08-04,7474.7998046875,7519.10009765625,7465.10009765625,7511.7001953125,7511.7001953125,753461700,36.900390625
2017-08-07,7511.7001953125,7533.7001953125,7511.7001953125,7531.89990234375,7531.89990234375,613223700,20.19970703125
2017-08-08,7531.89990234375,7551.89990234375,7518.5,7542.7001953125,7542.7001953125,597542000,10.80029296875
2017-08-09,7542.7001953125,7542.7001953125,7475.7998046875,7498.10009765625,7498.10009765625,779812300,-44.60009765625
2017-08-10,7498.10009765625,7498.10009765625,7376.7001953125,7389.89990234375,7389.89990234375,713176100,-108.2001953125
2017-08-11,7389.89990234375,7390.0,7296.5,7310.0,7310.0,744594900,-79.89990234375
2017-08-14,7310.0,7377.7001953125,7310.0,7353.89990234375,7353.89990234375,536696000,43.89990234375
2017-08-15,7353.89990234375,7399.39990234375,7353.89990234375,7383.89990234375,7383.89990234375,495314400,30.0
2017-08-16,7383.89990234375,7445.0,7383.89990234375,7433.0,7433.0,568676900,49.10009765625
2017-08-17,7433.0,7433.7001953125,7382.2001953125,7387.89990234375,7387.89990234375,576511200,-45.10009765625
2017-08-18,7387.89990234375,7387.89990234375,7302.5,7324.0,7324.0,719309100,-63.89990234375
2017-08-21,7324.0,7332.0,7296.7998046875,7318.89990234375,7318.89990234375,536324300,-5.10009765625
2017-08-22,7318.89990234375,7387.60009765625,7318.89990234375,7381.7001953125,7381.7001953125,656086900,62.80029296875
2017-08-23,7381.7001953125,7394.5,7360.2998046875,7382.7001953125,7382.7001953125,593602900,1.0
2017-08-24,7382.7001953125,7437.89990234375,7382.2001953125,7407.10009765625,7407.10009765625,734674100,24.39990234375
2017-08-25,7407.10009765625,7439.5,7401.5,7401.5,7401.5,498099600,-5.60009765625
2017-08-29,7401.5,7401.60009765625,7289.2001953125,7337.39990234375,7337.39990234375,734574500,-64.10009765625
2017-08-30,7337.39990234375,7381.2998046875,7337.39990234375,7365.2998046875,7365.2998046875,666133700,27.89990234375
2017-08-31,7365.2998046875,7443.7001953125,7365.0,7430.60009765625,7430.60009765625,761338600,65.30029296875
2017-09-01,7430.60009765625,7460.5,7430.10009765625,7438.5,7438.5,536515100,7.89990234375
2017-09-04,7438.5,7438.5,7404.10009765625,7411.5,7411.5,389133300,-27.0
2017-09-05,7411.5,7437.5,7369.60009765625,7372.89990234375,7372.89990234375,541337100,-38.60009765625
2017-09-06,7372.89990234375,7372.89990234375,7322.39990234375,7354.10009765625,7354.10009765625,676234700,-18.7998046875
2017-09-07,7354.10009765625,7412.7001953125,7348.39990234375,7397.0,7397.0,643758300,42.89990234375
2017-09-08,7397.0,7397.0,7358.39990234375,7377.60009765625,7377.60009765625,600535800,-19.39990234375
2017-09-11,7377.60009765625,7434.10009765625,7377.60009765625,7413.60009765625,7413.60009765625,614926800,36.0
2017-09-12,7413.60009765625,7435.7998046875,7387.0,7400.7001953125,7400.7001953125,745693800,-12.89990234375
2017-09-13,7400.7001953125,7401.2998046875,7336.2001953125,7379.7001953125,7379.7001953125,844049500,-21.0
2017-09-14,7379.7001953125,7390.7001953125,7287.7001953125,7295.39990234375,7295.39990234375,1221676900,-84.30029296875
2017-09-15,7295.39990234375,7295.39990234375,7196.60009765625,7215.5,7215.5,1416161300,-79.89990234375
2017-09-18,7215.5,7257.5,7215.5,7253.2998046875,7253.2998046875,712298700,37.7998046875
2017-09-19,7253.2998046875,7285.7001953125,7243.60009765625,7275.2998046875,7275.2998046875,773526900,22.0
2017-09-20,7275.2998046875,7289.89990234375,7249.60009765625,7272.0,7272.0,770407100,-3.2998046875
2017-09-21,7272.0,7289.2001953125,7260.10009765625,7263.89990234375,7263.89990234375,786845200,-8.10009765625
2017-09-22,7263.89990234375,7320.2998046875,7242.2001953125,7310.60009765625,7310.60009765625,625557800,46.7001953125
2017-09-25,7310.60009765625,7312.5,7272.5,7301.2998046875,7301.2998046875,584594700,-9.30029296875
2017-09-26,7301.2998046875,7311.7998046875,7273.2998046875,7285.7001953125,7285.7001953125,686442500,-15.599609375
2017-09-27,7285.7001953125,7327.5,7285.7001953125,7313.5,7313.5,832249800,27.7998046875
2017-09-28,7313.5,7323.2998046875,7289.7998046875,7322.7998046875,7322.7998046875,725911000,9.2998046875
2017-09-29,7322.7998046875,7382.7001953125,7321.60009765625,7372.7998046875,7372.7998046875,728387400,50.0
2017-10-02,7372.7998046875,7438.7998046875,7372.7001953125,7438.7998046875,7438.7998046875,864401100,66.0
2017-10-03,7438.7998046875,7469.7998046875,7426.7001953125,7468.10009765625,7468.10009765625,697184200,29.30029296875
2017-10-04,7468.10009765625,7476.2998046875,7456.60009765625,7467.60009765625,7467.60009765625,916914900,-0.5
2017-10-05,7467.60009765625,7508.0,7464.39990234375,7508.0,7508.0,756132200,40.39990234375
2017-10-06,7508.0,7527.7001953125,7508.0,7522.89990234375,7522.89990234375,673882500,14.89990234375
2017-10-09,7522.89990234375,7523.7001953125,7493.7001953125,7507.89990234375,7507.89990234375,675841500,-15.0
2017-10-10,7507.89990234375,7543.89990234375,7504.60009765625,7538.2998046875,7538.2998046875,797063500,30.39990234375
2017-10-11,7538.2998046875,7550.2001953125,7519.60009765625,7533.7998046875,7533.7998046875,1212434400,-4.5
2017-10-12,7533.7998046875,7565.10009765625,7526.2998046875,7556.2001953125,7556.2001953125,701114100,22.400390625
2017-10-13,7556.2001953125,7556.2001953125,7521.10009765625,7535.39990234375,7535.39990234375,666480800,-20.80029296875
2017-10-16,7535.39990234375,7557.0,7526.7001953125,7527.0,7527.0,715914400,-8.39990234375
2017-10-17,7527.0,7550.39990234375,7506.2998046875,7516.2001953125,7516.2001953125,1003303400,-10.7998046875
2017-10-18,7516.2001953125,7555.2001953125,7516.2001953125,7542.89990234375,7542.89990234375,626374800,26.69970703125
2017-10-19,7542.89990234375,7542.89990234375,7485.39990234375,7523.0,7523.0,806162200,-19.89990234375
2017-10-20,7523.0,7560.0,7517.10009765625,7523.2001953125,7523.2001953125,732296700,0.2001953125
2017-10-23,7523.2001953125,7542.0,7511.7998046875,7524.5,7524.5,548853900,1.2998046875
2017-10-24,7524.5,7535.2001953125,7508.5,7526.5,7526.5,657035000,2.0
2017-10-25,7526.5,7528.5,7437.39990234375,7447.2001953125,7447.2001953125,894719200,-79.2998046875
2017-10-26,7447.2001953125,7488.2998046875,7440.10009765625,7486.5,7486.5,988569400,39.2998046875
2017-10-27,7486.5,7520.7998046875,7485.2001953125,7505.0,7505.0,844552500,18.5
2017-10-30,7505.0,7507.0,7478.39990234375,7487.7998046875,7487.7998046875,727471900,-17.2001953125
2017-10-31,7487.7998046875,7516.89990234375,7484.0,7493.10009765625,7493.10009765625,708732700,5.30029296875
2017-11-01,7493.10009765625,7532.39990234375,7488.0,7488.0,7488.0,1172721000,-5.10009765625
2017-11-02,7488.0,7562.2998046875,7478.89990234375,7555.2998046875,7555.2998046875,1002706700,67.2998046875
2017-11-03,7555.2998046875,7581.0,7541.89990234375,7560.39990234375,7560.39990234375,652248400,5.10009765625
2017-11-06,7560.39990234375,7572.89990234375,7544.2001953125,7562.2998046875,7562.2998046875,615052400,1.89990234375
2017-11-07,7562.2998046875,7582.89990234375,7507.7998046875,7513.10009765625,7513.10009765625,731355900,-49.19970703125
2017-11-08,7513.10009765625,7534.5,7504.7998046875,7529.7001953125,7529.7001953125,784072500,16.60009765625
2017-11-09,7529.7001953125,7532.2001953125,7476.89990234375,7484.10009765625,7484.10009765625,834887900,-45.60009765625
2017-11-10,7484.10009765625,7500.2998046875,7421.7001953125,7433.0,7433.0,673856600,-51.10009765625
2017-11-13,7433.0,7469.2998046875,7403.0,7415.2001953125,7415.2001953125,745139300,-17.7998046875
2017-11-14,7415.2001953125,7436.60009765625,7396.89990234375,7414.39990234375,7414.39990234375,1141147200,-0.80029296875
2017-11-15,7414.39990234375,7415.10009765625,7357.10009765625,7372.60009765625,7372.60009765625,891890700,-41.7998046875
2017-11-16,7372.60009765625,7393.2998046875,7368.10009765625,7386.89990234375,7386.89990234375,898881100,14.2998046875
2017-11-17,7386.89990234375,7406.5,7356.2001953125,7380.7001953125,7380.7001953125,710733600,-6.19970703125
2017-11-20,7380.7001953125,7397.39990234375,7350.39990234375,7389.5,7389.5,716131100,8.7998046875
2017-11-21,7389.5,7422.2001953125,7367.89990234375,7411.2998046875,7411.2998046875,730690300,21.7998046875
2017-11-22,7411.2998046875,7460.89990234375,7410.39990234375,7419.0,7419.0,834065800,7.7001953125
2017-11-23,7419.0,7422.7001953125,7373.2998046875,7417.2001953125,7417.2001953125,560163700,-1.7998046875
2017-11-24,7417.2001953125,7425.2001953125,7389.5,7409.60009765625,7409.60009765625,545037100,-7.60009765625
2017-11-27,7409.60009765625,7438.39990234375,7383.89990234375,7383.89990234375,7383.89990234375,636742900,-25.7001953125
2017-11-28,7383.89990234375,7469.60009765625,7374.0,7460.7001953125,7460.7001953125,917737600,76.80029296875
2017-11-29,7460.7001953125,7460.7001953125,7386.7001953125,7393.60009765625,7393.60009765625,1085338600,-67.10009765625
2017-11-30,7393.60009765625,7416.2998046875,7326.7001953125,7326.7001953125,7326.7001953125,1338402400,-66.89990234375
2017-12-01,7326.7001953125,7355.39990234375,7288.7001953125,7300.5,7300.5,839825500,-26.2001953125
2017-12-04,7300.5,7369.7001953125,7300.5,7339.0,7339.0,745259400,38.5
2017-12-05,7339.0,7373.89990234375,7326.60009765625,7327.5,7327.5,881831300,-11.5
2017-12-06,7327.5,7369.7001953125,7289.39990234375,7348.0,7348.0,672957500,20.5
2017-12-07,7348.0,7371.7001953125,7314.60009765625,7320.7998046875,7320.7998046875,803178700,-27.2001953125
2017-12-08,7320.7998046875,7412.2001953125,7314.2001953125,7394.0,7394.0,1004623500,73.2001953125
2017-12-11,7394.0,7458.39990234375,7393.60009765625,7453.5,7453.5,906705100,59.5
2017-12-12,7453.5,7501.5,7448.2998046875,7500.39990234375,7500.39990234375,991599100,46.89990234375
2017-12-13,7500.39990234375,7510.7998046875,7492.60009765625,7496.5,7496.5,998682800,-3.89990234375
2017-12-14,7496.5,7496.7001953125,7448.10009765625,7448.10009765625,7448.10009765625,948434600,-48.39990234375
2017-12-15,7448.10009765625,7490.60009765625,7433.7998046875,7490.60009765625,7490.60009765625,1182118000,42.5
2017-12-18,7490.60009765625,7544.2998046875,7490.60009765625,7537.0,7537.0,568259400,46.39990234375
2017-12-19,7537.0,7563.5,7534.10009765625,7544.10009765625,7544.10009765625,675779500,7.10009765625
2017-12-20,7544.10009765625,7550.60009765625,7511.5,7525.2001953125,7525.2001953125,659315600,-18.89990234375
2017-12-21,7525.2001953125,7609.7001953125,7517.89990234375,7604.0,7604.0,621347000,78.7998046875
2017-12-22,7604.0,7614.39990234375,7585.5,7592.7001953125,7592.7001953125,243831300,-11.2998046875
2017-12-27,7592.7001953125,7632.7001953125,7586.39990234375,7620.7001953125,7620.7001953125,458380900,28.0
2017-12-28,7620.7001953125,7633.60009765625,7609.7998046875,7622.89990234375,7622.89990234375,311875400,2.19970703125
2017-12-29,7622.89990234375,7697.60009765625,7620.0,7687.7998046875,7687.7998046875,289238900,64.89990234375
2018-01-02,7687.7998046875,7691.2998046875,7624.10009765625,7648.10009765625,7648.10009765625,576251800,-39.69970703125
2018-01-03,7648.10009765625,7689.89990234375,7640.5,7671.10009765625,7671.10009765625,571662800,23.0
2018-01-04,7671.10009765625,7702.5,7671.10009765625,7695.89990234375,7695.89990234375,705864000,24.7998046875
2018-01-05,7695.89990234375,7727.7001953125,7689.7998046875,7724.2001953125,7724.2001953125,636035700,28.30029296875
2018-01-08,7724.2001953125,7733.39990234375,7691.7998046875,7696.5,7696.5,635135400,-27.7001953125
2018-01-09,7696.5,7733.10009765625,7696.5,7731.0,7731.0,709674500,34.5
2018-01-10,7731.0,7756.10009765625,7716.2001953125,7748.5,7748.5,861758600,17.5
2018-01-11,7748.5,7769.0,7734.60009765625,7762.89990234375,7762.89990234375,982791800,14.39990234375
2018-01-12,7762.89990234375,7792.60009765625,7752.60009765625,7778.60009765625,7778.60009765625,1133867000,15.7001953125
2018-01-15,7778.60009765625,7783.60009765625,7763.39990234375,7769.10009765625,7769.10009765625,551904700,-9.5
2018-01-16,7769.10009765625,7791.7998046875,7740.60009765625,7755.89990234375,7755.89990234375,824367900,-13.2001953125
2018-01-17,7755.89990234375,7755.89990234375,7711.10009765625,7725.39990234375,7725.39990234375,822508200,-30.5
2018-01-18,7725.39990234375,7739.5,7683.7001953125,7701.0,7701.0,765527900,-24.39990234375
2018-01-19,7701.0,7731.7998046875,7694.7001953125,7730.7998046875,7730.7998046875,795594100,29.7998046875
2018-01-22,7730.7998046875,7739.39990234375,7703.7001953125,7715.39990234375,7715.39990234375,730171300,-15.39990234375
2018-01-23,7715.39990234375,7745.2001953125,7710.0,7731.7998046875,7731.7998046875,742420200,16.39990234375
2018-01-24,7731.7998046875,7732.0,7643.39990234375,7643.39990234375,7643.39990234375,746643300,-88.39990234375
2018-01-25,7643.39990234375,7662.39990234375,7608.5,7615.7998046875,7615.7998046875,713251600,-27.60009765625
2018-01-26,7615.7998046875,7667.39990234375,7615.7998046875,7665.5,7665.5,713831300,49.7001953125
2018-01-29,7665.5,7689.2001953125,7663.89990234375,7671.5,7671.5,612924000,6.0
